"Word","Written","ListIdentifier","DantzigAuditory","DantzigGustatory","DantzigOlfactory","DantzigVisual","DantzigHaptic","DantzigDominantModality","LynottNounVisualStrengthMean","LynottNounHapticStrengthMean","LynottNounAuditoryStrengthMean","LynottNounOlfactoryStrengthMean","LynottNounGustatoryStrengthMean","LynottNounDominantModality","Auditory_mean","Gustatory_mean","Haptic_mean","Olfactory_mean","Visual_mean","DominantModalityNoun","Valence","AbsValence","AOA","Conc","POS","WordFreq","OriginalPOS","ContentPOS"
"supper",-0.666666666666667,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.705882353,4.882352941,2.764705882,4.058823529,4.352941176,"Gustatory",6.72,1.65615307222422,6.32,4.63,"Noun",2.9952,NA,"Noun"
"supply",-0.416666666666667,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125,0.352941176,1.411764706,0.647058824,3,"Visual",5.11,0.0461530722242189,8.73,3.43,"Noun",2.9791,NA,"Noun"
"suspicion",0.25,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.705882353,0.176470588,1.117647059,0.352941176,3.176470588,"Visual",3.33,1.73384692777578,10.21,1.62,"Noun",2.5729,NA,"Noun"
"sweat",1.15384615384615,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38,0.683846927775781,7.26,4.71,"Noun",3.0477,NA,"Noun"
"sweaty",1.83333333333333,"list2",0.38,1.155,3.935,3.965,4.23,"Haptic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95,1.11384692777578,5.94,4.18,"Adjective",2.356,NA,"Adjective"
"sweet",1.25,"list2",0.09,3.1,3.98,1.245,0.28,"Olfactory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,2.70615307222422,4.53,4,"Adjective",3.8696,NA,"Adjective"
"swell",0.384615384615385,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05,0.0138469277757816,7.42,3.31,"Adjective",3.0261,NA,"Adjective"
"swift",3.23076923076923,"list2",2.625,0,0.035,4.835,0.685,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83,0.766153072224219,7.79,3.04,"Adjective",2.2967,NA,"Adjective"
"swing",2.5,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.95,1.88615307222422,4.16,4.54,"Verb",3.1225,NA,"Verb"
"swinging",1.92307692307692,"list2",3.565,0,0.04,3.14,1.83,"Auditory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,"Verb",2.4969,NA,"Verb"
"sword",0.933333333333333,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.27,0.206153072224218,5.45,4.93,"Noun",3.1258,NA,"Noun"
"symbol",-0.846153846153846,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941176471,0.470588235,1.294117647,0.529411765,4,"Visual",5.67,0.606153072224219,7.26,3.11,"Noun",2.6425,NA,"Noun"
"synagogue",-1.26666666666667,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85,0.213846927775782,11.73,4.54,"Noun",1.699,NA,"Noun"
"system",-0.5,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.436153072224219,9.9,2.94,"Noun",3.6691,NA,"Noun"
"tact",-0.0769230769230769,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71,0.646153072224219,10.42,1.76,"Noun",1.7559,NA,"Noun"
"tail",-1.07692307692308,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,0.236153072224218,3.7,4.96,"Noun",3.0864,NA,"Noun"
"talent",0.142857142857143,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.705882353,1.294117647,1.470588235,1.235294118,4.529411765,"Visual",6.3,1.23615307222422,7,2.19,"Noun",3.1248,NA,"Noun"
"tall",-0.0714285714285714,"list2",0.6,0.01,0.07,4.965,1.4,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.71,1.64615307222422,4.95,3.36,"Adjective",3.2175,NA,"Adjective"
"tang",2.69230769230769,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,0.443846927775781,9.11,4.42,"Noun",2.0607,NA,"Noun"
"tangerine",-0.0666666666666667,"list2",0.29,1.28,1.08,4.155,0.775,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.81,1.74615307222422,8.15,4.81,"Adjective",1.5911,NA,"Adjective"
"tangy",1.46153846153846,"list2",0.15,4.745,3.025,1.17,0.575,"Gustatory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65,3.68,"Adjective",1.2553,NA,"Adjective"
"tantrum",1.58333333333333,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,1.91384692777578,6.65,3.37,"Noun",1.6628,NA,"Noun"
"taper",-0.142857142857143,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,3.56,"Noun",1,NA,"Noun"
"tapering",-1.27272727272727,"list2",0.41,1.095,0.255,4.035,3.235,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34,"Verb",0.7782,NA,"Verb"
"target",0.833333333333333,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24,0.176153072224219,7.58,4.11,"Noun",3.2871,NA,"Noun"
"tarry",0.642857142857143,"list2",0.905,0.4,1.28,3.62,2.51,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68,0.383846927775782,11.33,NA,"Verb",1.3802,NA,"Verb"
"tart",0.75,"list2",0.19,4.735,2.475,1.305,0.56,"Gustatory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43,0.366153072224218,8.26,3.27,"Noun",2.0899,NA,"Noun"
"tasteless",0.0666666666666667,"list2",0.125,3.49,1.55,2.28,0.63,"Gustatory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.81384692777578,9.53,2.54,"Adjective",1.6628,NA,"Adjective"
"tasty",1.07692307692308,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.89,1.82615307222422,5.4,2.86,"Adjective",2.5092,NA,"Adjective"
"tax",-0.0714285714285714,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.411764706,0,0.882352941,0,3.529411765,"Visual",3,2.06384692777578,8.94,3.89,"Noun",2.871,NA,"Noun"
"teach",0.153846153846154,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.06,1.99615307222422,4.67,3.15,"Verb",3.5701,NA,"Verb"
"team",0.307692307692308,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8125,0.0625,1.9375,0.75,4.1875,"Visual",5.91,0.846153072224219,6,3.79,"Noun",3.8767,NA,"Noun"
"template",0.266666666666667,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45,0.386153072224219,11.44,4.19,"Noun",1.3424,NA,"Noun"
"tend",-0.25,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.263846927775782,9.79,2,"Verb",2.7973,NA,"Verb"
"tendency",-0.428571428571429,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9375,0.125,0.5,0.25,1.875,"Visual",4.85,0.213846927775782,12.57,1.83,"Noun",2.143,NA,"Noun"
"tender",1.46666666666667,"list2",0.245,2.44,0.725,3.19,3.885,"Haptic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.47,1.40615307222422,7.11,2.58,"Adjective",2.6571,NA,"Adjective"
"tepid",0.272727272727273,"list2",0.405,2.19,1.52,2.535,2.975,"Haptic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.44,2.52,"Adjective",1.1139,NA,"Adjective"
"testy",1.35714285714286,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,1.51384692777578,9.33,2,"Noun",1.699,NA,"Noun"
"text",0,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.705882353,0.058823529,1,0.176470588,4.647058824,"Visual",6.5,1.43615307222422,7.78,4.93,"Noun",2.4281,NA,"Noun"
"theme",0.0666666666666667,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.058823529,0.647058824,0.941176471,0.882352941,3.411764706,"Visual",5.43,0.366153072224218,8.5,2.72,"Noun",2.8519,NA,"Noun"
"theory",-0.583333333333333,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.470588235,0.235294118,0.411764706,0.235294118,2.470588235,"Auditory",5.65,0.586153072224219,9.37,1.47,"Noun",3.1644,NA,"Noun"
"thick",0.615384615384615,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.058823529,4.117647059,0.647058824,4.235294118,"Visual",4.63,0.433846927775781,5.61,4,"Adjective",2.8537,NA,"Adjective"
"thin",1.28571428571429,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.47,0.406153072224218,6.47,3.83,"Adjective",3.0128,NA,"Adjective"
"thorny",1.38461538461538,"list2",0.22,0.18,0.14,4.325,4.675,"Haptic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,1.96384692777578,7.56,4.26,"Adjective",1.5682,NA,"Adjective"
"thrash",1.46153846153846,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48,1.58384692777578,8.72,3.59,"Verb",1.4472,NA,"Verb"
"threat",0.307692307692308,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63,2.43384692777578,7.14,2.52,"Noun",3.0253,NA,"Noun"
"three",1.61538461538462,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.705882353,0.352941176,2.529411765,0.411764706,3.705882353,"Visual",5.43,0.366153072224218,3.69,3.62,"Number",4.4418,NA,NA
"throat",-0.230769230769231,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76,0.303846927775782,5.09,4.97,"Noun",3.2643,NA,"Noun"
"thud",3.38461538461538,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24,0.823846927775781,8.06,3.2,"Noun",2,NA,"Noun"
"thudding",2.66666666666667,"list2",4.46,0,0.045,2.29,2.665,"Auditory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.59,"Verb",1.5051,NA,"Verb"
"thump",3.3,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42,0.643846927775781,7.63,3.77,"Verb",2,NA,"Verb"
"thumping",3.16666666666667,"list2",3.32,0.09,0.21,1.88,3.075,"Auditory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Verb",1.8692,NA,"Verb"
"thunder",2.86666666666667,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74,0.676153072224219,4.89,4.34,"Noun",2.8325,NA,"Noun"
"thunderous",3.07142857142857,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.08,"Adjective",1.1761,NA,"Adjective"
"ticklish",1.33333333333333,"list2",0.93,0.01,0.035,2.08,4.495,"Haptic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19,1.12615307222422,4.67,3.22,"Adjective",1.7709,NA,"Adjective"
"tie",0.461538461538462,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33,0.266153072224219,4.74,4.81,"Verb",3.3555,NA,"Verb"
"tight",1.91666666666667,"list2",0.35,0.025,0.025,4.165,4.71,"Haptic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,3.87,"Adverb",3.4146,NA,"Adverb"
"tingle",2.33333333333333,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23,1.16615307222422,9,3.16,"Noun",1.7559,NA,"Noun"
"tingly",2.61538461538462,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52,"Adverb",1.5563,NA,"Adverb"
"tinkle",3,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55,0.486153072224218,5.67,3.52,"Noun",1.6812,NA,"Noun"
"tinkling",3.07692307692308,"list2",4.105,0.29,0.34,3.48,1.85,"Auditory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33,0.266153072224219,8.47,3.77,"Adjective",1.5911,NA,"Adjective"
"title",-0.692307692307692,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.941176471,0.058823529,0.235294118,0.117647059,3.294117647,"Visual",5.71,0.646153072224219,6.32,3.32,"Noun",2.9768,NA,"Noun"
"tool",0.538461538461538,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.941176471,0.235294118,3.4375,0.705882353,4,"Visual",5.07,0.0061530722242189,5.37,4.6,"Noun",2.7396,NA,"Noun"
"tote",0.333333333333333,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45,0.386153072224219,10.74,4.38,"Noun",1.7482,NA,"Noun"
"tough",1.84615384615385,"list2",0.57,2.32,0.335,2.94,4.26,"Haptic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,0.613846927775781,5.47,2.5,"Adjective",3.6644,NA,"Adjective"
"tower",1.38461538461538,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24,0.176153072224219,6.33,4.76,"Noun",3.0667,NA,"Noun"
"track",0.571428571428571,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.529411765,0.058823529,1.294117647,0.647058824,3.5,"Visual",5.78,0.716153072224219,6.94,4.31,"Noun",3.4539,NA,"Noun"
"trample",2.07692307692308,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73,1.33384692777578,9.21,3.28,"Verb",1.6232,NA,"Verb"
"translucent",0.333333333333333,"list2",0.105,0.04,0.04,4.815,1.2,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.95,3.15,"Adjective",1.1461,NA,"Adjective"
"transparent",-0.333333333333333,"list2",0.075,0.265,0.025,4.925,0.665,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,0.306153072224219,10.67,3.18,"Adjective",1.9685,NA,"Adjective"
"trap",1.69230769230769,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24,1.82384692777578,6.44,4.3,"Noun",3.0853,NA,"Noun"
"treason",0.538461538461538,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,2.01384692777578,11.37,2.03,"Noun",2.415,NA,"Noun"
"treat",1.28571428571429,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.588235294,3.470588235,2.705882353,1.882352941,3.117647059,"Gustatory",6.84,1.77615307222422,4.61,3.79,"Verb",3.4228,NA,"Verb"
"trend",-0.0714285714285714,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.705882353,0.647058824,1.117647059,0.588235294,3.882352941,"Visual",5.33,0.266153072224219,10.84,2.42,"Noun",2.0294,NA,"Noun"
"trial",0.214285714285714,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.411764706,0.352941176,0.705882353,0.294117647,2.882352941,"Visual",3.28,1.78384692777578,9.16,3.07,"Noun",3.4012,NA,"Noun"
"triangular",0.533333333333333,"list2",0.09,0.73,0.105,4.78,3.54,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,4.07,"Adjective",1.1139,NA,"Adjective"
"trim",0.181818181818182,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882352941,0.176470588,2.529411765,0.294117647,3.647058824,"Visual",4.64,0.423846927775782,6.95,3.93,"Verb",2.3404,NA,"Verb"
"trip",-0.384615384615385,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1.93615307222422,4.22,3.71,"Noun",3.6236,NA,"Noun"
"trouble",-0.5,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.87,2.19384692777578,4.56,2.25,"Noun",4.057,NA,"Noun"
"trunk",0.666666666666667,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.02,0.0438469277757818,8.3,4.71,"Noun",3.0048,NA,"Noun"
"trust",0.2,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.352941176,0.117647059,1.588235294,0.058823529,3.294117647,"Auditory",7.24,2.17615307222422,6.55,2.04,"Verb",3.9585,NA,"Verb"
"two",1,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,1.23615307222422,4.24,4.18,"Number",4.7355,NA,NA
"type",1.07692307692308,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.411764706,1.647058824,2.705882353,1.588235294,3.294117647,"Visual",6.06,0.996153072224218,6.58,3.3,"Noun",3.4905,NA,"Noun"
"ugly",1.8,"list2",0.9,0.16,0.515,4.71,1.86,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,2.59384692777578,4.17,3.23,"Adjective",3.3326,NA,"Adjective"
"ulterior",-0.5,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29,0.773846927775781,12.5,1.44,"Adjective",1.6721,NA,"Adjective"
"uneven",0.857142857142857,"list2",0.5,0.105,0.05,3.94,2.93,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,0.613846927775781,7.33,3.07,"Adjective",1.6021,NA,"Adjective"
"unit",-0.214285714285714,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.375,1.866666667,0.375,3.0625,"Visual",5.29,0.226153072224219,7.79,3.77,"Noun",3.2662,NA,"Noun"
"unpalatable",-1.33333333333333,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.69,2.58,"Adjective",0.4771,NA,"Adjective"
"unripe",-0.714285714285714,"list2",0.275,4.525,2.385,3.795,2.92,"Gustatory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,3.31,"Adjective",0.4771,NA,"Adjective"
"use",1,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,0.116153072224218,4.5,2.78,"Verb",4.244,NA,"Verb"
"value",0.538461538461538,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.705882353,0.647058824,1.882352941,0.529411765,3.411764706,"Visual",7.18,2.11615307222422,6.78,1.62,"Noun",3.0406,NA,"Noun"
"variety",-0.307692307692308,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.294117647,3.235294118,3.294117647,3.058823529,4.411764706,"Visual",6.41,1.34615307222422,7.89,2.13,"Noun",2.4698,NA,"Noun"
"vary",-0.357142857142857,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.563846927775781,8.94,1.93,"Verb",1.6812,NA,"Verb"
"vegetal",0.384615384615385,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,"Adjective",0.301,NA,"Adjective"
"verdict",0.307692307692308,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,0.743846927775781,11.05,2.19,"Noun",2.7474,NA,"Noun"
"verge",-0.461538461538462,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68,0.383846927775782,11.41,2.32,"Noun",2.2253,NA,"Noun"
"vice",0.583333333333333,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.142857143,0.571428571,1.5,0.357142857,2.714285714,"Visual",3.81,1.25384692777578,12.5,2.46,"Adjective",2.9782,NA,"Adjective"
"victim",1.84615384615385,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,3.01384692777578,9.39,3.59,"Noun",3.3865,NA,"Noun"
"view",0.384615384615385,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705882353,0.235294118,0.470588235,0.647058824,4.529411765,"Visual",6.67,1.60615307222422,5.63,3.21,"Noun",3.2936,NA,"Noun"
"vinegar",-0.615384615384615,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33,0.266153072224219,7.11,4.89,"Noun",1.9395,NA,"Noun"
"vinegary",0.142857142857143,"list2",0.23,4.51,4.03,1.075,0.49,"Gustatory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.47,3.2,"Adjective",0.6021,NA,"Adjective"
"vivid",0.416666666666667,"list2",1.415,0.515,0.725,4.295,0.625,"Visual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41,1.34615307222422,11.83,2.04,"Adjective",2.0212,NA,"Adjective"
"voice",0,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,1.43615307222422,4.83,4.13,"Noun",3.643,NA,"Noun"
"volume",-0.692307692307692,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.352941176,0.235294118,1.117647059,0.176470588,1.647058824,"Auditory",5.25,0.186153072224219,6.35,3.07,"Noun",2.5502,NA,"Noun"
"voluntary",1.64285714285714,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125,0.125,0.5,0.3125,2.875,"Visual",5.76,0.696153072224218,9.17,2.21,"Adjective",2.017,NA,"Adjective"
"vomit",1.09090909090909,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,3.08384692777578,5.68,4.75,"Verb",2.4362,NA,"Verb"
"vote",-0.571428571428571,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.352941176,0,1.705882353,0,3.176470588,"Visual",5.24,0.176153072224219,7.79,3.85,"Verb",3.2435,NA,"Verb"
"vow",0.846153846153846,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,1.53615307222422,9.32,2.42,"Noun",2.4425,NA,"Noun"
"wage",-0.153846153846154,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,0,2.705882353,0.117647059,3.588235294,"Visual",6,0.936153072224219,11.06,3.79,"Noun",2.2041,NA,"Noun"
"wail",0.5,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,1.54384692777578,9.41,3.93,"Verb",1.6532,NA,"Verb"
"wailing",1.61538461538462,"list2",4.88,0.07,0.055,3.29,0.42,"Auditory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Verb",2.1959,NA,"Verb"
"want",-0.214285714285714,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.764705882,1.941176471,1.647058824,2.882352941,"Visual",6,0.936153072224219,4.16,1.93,"Verb",5.1484,NA,"Verb"
"war",-0.230769230769231,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,2.83384692777578,7.67,3.63,"Noun",3.95,NA,"Noun"
"warble",1.25,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.91,NA,"Verb",1.0414,NA,"Verb"
"warbling",1.46153846153846,"list2",4.425,0.025,0.055,2.16,0.32,"Auditory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Noun",0.7782,NA,"Noun"
"warm",1.23076923076923,"list2",0.71,0.05,0.82,3.235,4.675,"Haptic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,2.43615307222422,4.65,3.56,"Adjective",3.4249,NA,"Adjective"
"warrant",0.5,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23,1.83384692777578,11.37,3.73,"Noun",3.0257,NA,"Noun"
"waste",0.0714285714285714,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.117647059,0.764705882,1.470588235,3.529411765,4.117647059,"Visual",2.61,2.45384692777578,6.5,3.24,"Verb",3.4341,NA,"Verb"
"watch",1.15384615384615,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45,0.386153072224219,4.33,4.61,"Verb",4.2261,NA,"Verb"
"water",0.75,"list2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1.93615307222422,2.37,5,"Noun",4.0599,NA,"Noun"
